Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Duchess of Cambridge,67.0,2,65,1.29207,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Catherine,_Duchess_of_Cambridge
Alexander the Great,17.0,1,67,0.903,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Alexander_the_Great
Bucklebury,5.111111111111111,0,46,0.8742,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Bucklebury
Queen,3.5,1,55,0.7452,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Elizabeth_II
LONDON,3.2,0,80,0.7506,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/London
George,2.0277777777777777,4,288,0.32387,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/George_V_of_the_United_Kingdom
Queen Elizabeth II,1.828125,3,114,0.837,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Elizabeth_II
St. Mary?s Hospital Paddington,1.64,0,41,0.8053,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/St_Mary's_Hospital,_London
Lord Mountbatten,1.1111111111111112,2,38,1.23014,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma
England,0.8611111111111112,0,31,0.7904,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Kingdom_of_England
Prince William Duke of Cambridge,0.7612456747404844,2,218,1.69326,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Prince_William,_Duke_of_Cambridge
Michael Middleton,0.7222222222222222,0,26,0.263438,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Family_of_Catherine,_Duchess_of_Cambridge
George VI,0.5625,2,34,0.8416,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/George_VI
Prince Charles,0.5605536332179931,2,160,0.858,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Charles,_Prince_of_Wales
Berkshire,0.390625,0,25,0.8148,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Berkshire
Kensington Palace,0.34215500945179583,1,180,1.88036,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Kensington_Palace
Duchess of Cambridge,0.2644628099173554,0,32,1.17052,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Catherine,_Duchess_of_Cambridge
Balmoral Castle,0.1652892561983471,1,19,1.34075,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Balmoral_Castle
United Kingdom,0.15702479338842976,1,18,0.7671,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_Kingdom
St Mary,0.08984375,0,23,0.0527104,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Mary_%28mother_of_Jesus%29
Nottingham,0.07142857142857142,0,14,0.7902,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Nottingham
James,0.06666666666666667,1,14,0.0794269,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/James_%28band%29
BBC,0.06228373702422145,0,18,0.7984,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/BBC
British,0.05817174515235457,0,21,0.7282,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/British_Empire
William,0.05817174515235457,0,21,0.0776302,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/William_IV_of_the_United_Kingdom
Wales,0.05612244897959184,0,11,0.7193,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Wales
Royal,0.05333333333333334,1,11,0.241977,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Royal_family
Louis,0.04498269896193772,0,13,0.6835,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Louis_IV,_Grand_Duke_of_Hesse
Edward VIII,0.04152249134948097,0,12,0.8695,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Edward_VIII
Windsor Castle,0.03460207612456748,0,10,1.71976,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Windsor_Castle
Princess Diana,0.030470914127423823,0,11,1.28553,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Diana,_Princess_of_Wales
Henry,0.027777777777777776,0,9,0.6814,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Henry_II_of_England
David Cameron,0.025,0,10,0.917,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/David_Cameron
Sky News,0.024930747922437674,0,9,0.8751,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Sky_News
Anglesey,0.024691358024691357,0,8,0.8827,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Anglesey
St. James? Palace,0.022675736961451247,0,10,0.8921,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/St_James's_Palace
Anne,0.022569444444444444,0,13,0.109536,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Anne,_Princess_Royal
Australia,0.02040816326530612,0,9,0.8079,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Australia
