Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Nuclear Regulation Authority,34.0,0,34,0.9094,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Nuclear_Regulation_Authority
Japanese,0.6530612244897959,1,31,0.100238,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Japanese_people
July 27,0.6326530612244898,0,31,0.00392139,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/July_27
Tokyo Electric Power Company,0.6197916666666666,5,352,1.91924,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Tokyo_Electric_Power_Company
Fukushima Daiichi nuclear disaster,0.5826446280991735,3,279,0.9278,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Fukushima_Daiichi_nuclear_disaster
No. 1,0.4567901234567901,0,37,0.062761,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/1_%28number%29
Japan,0.3950617283950617,1,127,0.8429,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Japan
Pacific Ocean,0.2742382271468144,1,98,0.8542,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Pacific_Ocean
Radioactivity,0.2222222222222222,4,28,0.7904,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Radioactive_decay
USA,0.20918367346938777,0,41,0.7054,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_States
Nuclear Regulatory Commission,0.19834710743801653,0,24,1.66359,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Nuclear_Regulatory_Commission
Chernobyl disaster,0.1527777777777778,0,22,0.922806,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Chernobyl_disaster
H2O,0.14792899408284024,0,25,0.7994,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/Water
plant,0.14666666666666667,5,28,0.158657,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Plant
Earth,0.0859375,0,22,0.7541,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Earth
Radiation,0.07421875,0,19,0.7181,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Radiation
Politics,0.07098765432098765,0,23,0.6887,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Politics
Barack Obama,0.07024793388429752,0,34,1.06313,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Barack_Obama
Fukushima Daiichi Nuclear Power Plant,0.06920415224913495,0,20,0.9015,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Fukushima_Daiichi_Nuclear_Power_Plant
Prime Minister,0.06222222222222222,0,14,0.7916,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Prime_Minister_of_Japan
M.,0.06049149338374291,0,32,0.00120228,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Monsieur
BBC News,0.0546875,2,12,0.8198,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/BBC_News
March 2011 earthquake,0.05333333333333334,0,12,0.824,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/2011_T%C5%8Dhoku_earthquake_and_tsunami
Unit,0.05246913580246913,0,17,0.0168409,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/Measurement
Steam,0.04938271604938271,2,14,0.7142,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Steam
Tanaka,0.04844290657439446,0,14,0.0677608,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Kakuei_Tanaka
Masao Yoshida,0.04844290657439446,0,14,0.8768,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Masao_Yoshida_(nuclear_engineer)
T.,0.045368620037807186,0,24,0.00670242,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/T
Ichi,0.037037037037037035,0,12,0.0212549,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Ichiro_Suzuki
Liberal Democratic Party,0.036011080332409975,0,13,1.05795,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Liberal_Democratic_Party_(Japan)
Fisheries,0.03460207612456748,0,10,0.104158,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Fishery
Cesium,0.03460207612456748,0,10,1.03739,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Caesium
H.,0.034026465028355386,0,18,0.0106267,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Tool_%28band%29
Drones,0.034013605442176874,0,15,0.698,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Unmanned_aerial_vehicle
Iran,0.0325,0,13,0.8755,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Iran
United States,0.031141868512110725,0,9,0.765,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_States
Policy,0.030991735537190084,0,15,0.6364,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Policy
REUTERS,0.030864197530864196,0,10,0.8246,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Reuters
Shinzo Abe,0.030470914127423823,0,11,0.941,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Shinz%C5%8D_Abe
Torture,0.028925619834710745,3,11,0.7596,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Torture
Terrorism,0.028925619834710745,0,14,0.7165,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Terrorism
Racism,0.02835538752362949,0,15,0.7633,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Racism
China,0.027777777777777776,0,9,0.8178,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/China
True,0.027777777777777776,0,16,0.7224,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Truth
Co-operative,0.027777777777777776,0,9,0.0967583,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Cooperative
Tokyo University of Marine Science and Technology,0.027700831024930747,1,9,0.8801,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Tokyo_University_of_Marine_Science_and_Technology
Canada,0.027700831024930747,0,10,0.779,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Canada
The Wall Street Journal,0.02768166089965398,0,8,0.859,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/The_Wall_Street_Journal
Fishing,0.0275,0,11,0.6212,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Fishing
Honda,0.027210884353741496,0,12,0.7732,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Honda
