Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
United Nations,0.18181818181818182,0,22,0.8312,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_Nations
Alexandria,0.18055555555555555,0,26,0.8253,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Alexandria
Protesters,0.17751479289940827,1,29,0.723,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Protest
Barack Obama,0.17159763313609466,0,29,1.86586,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Barack_Obama
Israel,0.16796875,0,43,0.8463,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Israel
Interior Ministry,0.1597222222222222,0,23,0.6887,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Ministry_of_Interior_(Egypt)
National Salvation Front,0.1527777777777778,0,22,0.9116,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/National_Salvation_Front_(Egypt)
Quran,0.1487603305785124,0,18,0.8435,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/Quran
Facebook,0.12755102040816327,0,25,0.837,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/Facebook
Yemen,0.11734693877551021,0,23,0.8866,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Yemen
Mediterranean,0.1111111111111111,0,16,0.7445,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Mediterranean_Sea
Western powers,0.10666666666666667,0,24,0.7115,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Western_world
Rabaa al-Adawiya mosque,0.10650887573964497,0,18,0.9143,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Rabaa_Al-Adawiya_Mosque
General,0.10650887573964497,0,18,0.6789,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/General_officer
Saad,0.09467455621301775,0,16,0.7195,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Saad_Zaghloul
Libya,0.09467455621301775,0,16,0.8873,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Libya
Hamas,0.08888888888888889,0,20,1.08959,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Hamas
