Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Tokyo Electric Power Company,1.0,5,238,1.91924,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Tokyo_Electric_Power_Company
Fukushima Daiichi nuclear disaster,0.8372093023255814,3,204,0.9278,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Fukushima_Daiichi_nuclear_disaster
Japan,0.44573643410852715,1,111,0.8429,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Japan
ocean,0.3449612403100775,1,85,0.176193,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Ocean
plant,0.19767441860465115,5,31,0.0310983,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Robert_Plant
highly radioactive,0.13565891472868216,4,19,0.633487,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Radiation_effects_from_the_Fukushima_Daiichi_nuclear_disaster
Fukushima,0.13178294573643412,0,34,0.421515,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Timeline_of_the_Fukushima_Daiichi_nuclear_disaster
Obama Administration,0.12403100775193798,0,32,0.7575,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Barack_Obama
cores,0.11627906976744186,1,26,0.0280355,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/The_Corrs
Pacific Ocean,0.09689922480620156,0,25,0.8542,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Pacific_Ocean
concern,0.08139534883720931,2,13,0.0590193,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Concern_Worldwide
H.,0.07364341085271318,0,19,0.0106267,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Tool_%28band%29
BBC News,0.06976744186046512,2,10,0.8198,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/BBC_News
Ono,0.06976744186046512,0,18,0.6405,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Yoko_Ono
Nuclear Regulatory Commission,0.06589147286821706,0,17,1.7036,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Nuclear_Regulatory_Commission
reactor,0.05426356589147287,3,2,0.229079,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Nuclear_reactor
steam,0.05426356589147287,2,6,0.283484,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Steam
waters,0.05426356589147287,0,14,0.0440848,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Roger_Waters
K.,0.05426356589147287,0,14,0.00397415,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Kauffman_Stadium
Tanaka,0.050387596899224806,0,13,0.0677608,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Kakuei_Tanaka
Number three,0.03875968992248062,2,2,0.00404835,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/3_%28number%29
Liberal Democratic Party,0.03875968992248062,0,10,1.05795,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Liberal_Democratic_Party_(Japan)
Gitmo,0.03875968992248062,0,10,0.8335,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Guantanamo_Bay_detention_camp
Iran,0.03488372093023256,0,9,0.8755,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Iran
Miyazawa,0.03488372093023256,0,9,0.00547567,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Rie_Miyazawa
officials,0.031007751937984496,2,0,0.0653932,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Official
Tokyo University of Marine Science and Technology,0.031007751937984496,1,4,0.8801,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Tokyo_University_of_Marine_Science_and_Technology
Shinzo Abe,0.031007751937984496,0,8,0.941,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Shinz%C5%8D_Abe
Syria,0.031007751937984496,0,8,0.8633,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Syria
United States,0.031007751937984496,0,8,0.765,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_States
Dai,0.031007751937984496,0,8,0.0293228,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Daimler_AG
levels,0.027131782945736434,1,3,0.0390741,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/GCE_Advanced_Level
Japanese government,0.027131782945736434,1,3,0.131398,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Government_of_Japan
Mitt Romney,0.027131782945736434,0,7,0.9007,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Mitt_Romney
California,0.027131782945736434,0,7,0.766,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/California
no doubt,0.027131782945736434,0,7,0.6272,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/No_Doubt
Canada,0.027131782945736434,0,7,0.779,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Canada
company,0.023255813953488372,1,2,0.0547451,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Company
percent,0.023255813953488372,1,2,0.0714663,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Percentage
NHK,0.023255813953488372,0,6,0.8337,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/NHK
nice,0.023255813953488372,0,6,0.0505319,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Nice
WWF,0.023255813953488372,0,6,0.7559,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/World_Wide_Fund_for_Nature
Hawaii,0.023255813953488372,0,6,0.8298,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Hawaii
Hamajima,0.023255813953488372,0,6,0.8405,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Hamajima,_Mie
nuclear watchdog,0.01937984496124031,1,1,0.107019,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Anti-nuclear_movement_in_the_United_States
denials,0.01937984496124031,1,1,0.0370084,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Denial
revelation,0.01937984496124031,1,1,0.0441486,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Book_of_Revelation
workers,0.01937984496124031,1,1,0.0349929,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Laborer
NRA,0.01937984496124031,0,5,0.107752,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/National_Rifle_Association
Russia Today,0.01937984496124031,0,5,0.8054,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/RT_(TV_network)
