Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Edward Snowden,0.9727891156462585,2,564,2.25896,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Edward_Snowden
Russia,0.7006802721088435,6,388,0.869,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Russia
United States,0.30612244897959184,3,168,0.7758,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_States
Vladimir Putin,0.30272108843537415,0,178,1.78211,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Vladimir_Putin
Moscow,0.2789115646258503,2,156,0.82,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Moscow
Russian President,0.19047619047619047,3,100,0.8253,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/President_of_Russia
Latin America,0.1717687074829932,1,97,0.8197,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Latin_America
National Security Agency,0.15476190476190477,0,91,2.32738,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/National_Security_Agency
Venezuela,0.10714285714285714,1,59,0.8885,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Venezuela
Barack Obama,0.10204081632653061,1,56,1.66995,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Barack_Obama
Sheremetyevo International Airport,0.09693877551020408,0,57,0.9141,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Sheremetyevo_International_Airport
Russians,0.08503401360544217,0,50,0.7306,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Russians
Kremlin,0.0782312925170068,1,42,0.7689,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Kremlin
Human Rights Watch,0.06462585034013606,1,34,1.60851,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Human_Rights_Watch
Bolivia,0.06292517006802721,1,33,0.8982,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Bolivia
Washington,0.06292517006802721,0,37,0.7005,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Washington,_D.C.
Hong Kong,0.05442176870748299,0,32,1.72221,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Hong_Kong
