Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Barack Obama,57.0,1,56,1.66995,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Barack_Obama
Bolivia,34.0,1,33,0.8982,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Bolivia
Nicaragua,27.0,1,26,0.8966,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Nicaragua
Venezuela,15.0,1,59,0.8885,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Venezuela
Kremlin,2.6875,1,42,0.7689,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Kremlin
Washington,2.3125,0,37,0.7005,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Washington,_D.C.
Russians,2.0,0,50,0.7306,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Russians
United States,1.4132231404958677,3,168,0.7758,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_States
Human Rights Watch,1.4,1,34,1.60851,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Human_Rights_Watch
Hong Kong,1.28,0,32,1.72221,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Hong_Kong
National Security Agency,1.123456790123457,0,91,2.32738,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/National_Security_Agency
Edward Snowden,0.9056,2,564,2.25896,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Edward_Snowden
Russia,0.6304,6,388,0.869,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Russia
Sheremetyevo International Airport,0.47107438016528924,0,57,0.9141,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Sheremetyevo_International_Airport
Vladimir Putin,0.3677685950413223,0,178,1.78211,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Vladimir_Putin
Russian President,0.356401384083045,3,100,0.8253,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/President_of_Russia
Latin America,0.3391003460207612,1,97,0.8197,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Latin_America
Moscow,0.29867674858223064,2,156,0.82,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Moscow
Wikileaks,0.2962962962962963,0,24,1.00946,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/WikiLeaks
White House,0.256198347107438,0,31,0.8297,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/White_House
Federal Migration Service,0.1487603305785124,1,17,0.8874,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Federal_Migration_Service_(Russia)
