Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Windsor Castle,0.03741496598639456,0,11,1.71976,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Windsor_Castle
World War II,0.034013605442176874,1,6,0.8605,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/World_War_II
Bentley,0.034013605442176874,0,10,0.7026,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Bentley
Daily Mail,0.034013605442176874,0,10,0.873,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/Daily_Mail
British royal family,0.034013605442176874,0,10,1.27866,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/British_Royal_Family
Princess Margaret,0.030612244897959183,1,5,0.8301,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Princess_Margaret,_Countess_of_Snowdon
Charles Mosley,0.030612244897959183,0,9,0.6742,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Charles_Mosley_(genealogist)
Louis,0.030612244897959183,0,9,0.6835,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Louis_IV,_Grand_Duke_of_Hesse
Sky News,0.030612244897959183,0,9,0.8751,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Sky_News
speech defect,0.027210884353741496,1,4,0.157649,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Speech_disorder
Baby,0.027210884353741496,1,4,0.6542,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Infant
