Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Tokyo Electric Power Company,1.0,5,349,1.91924,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Tokyo_Electric_Power_Company
Fukushima Daiichi nuclear disaster,0.6937669376693767,3,244,0.9278,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Fukushima_Daiichi_nuclear_disaster
radioactive,0.6476964769647696,4,223,0.807,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Radioactive_decay
nuclear reactor,0.3794037940379404,3,128,1.55413,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Nuclear_reactor
Japan,0.33604336043360433,1,120,0.8429,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Japan
H2O,0.3224932249322493,0,119,0.7994,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/Water
groundwater,0.3170731707317073,0,117,0.8001,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Groundwater
radiation,0.3170731707317073,0,117,0.7629,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Radiation
Nuclear Power Plant,0.23848238482384823,5,68,1.29828,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Nuclear_power_plant
cesium,0.2086720867208672,0,77,1.06964,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Caesium
Pacific Ocean,0.2005420054200542,1,70,0.8542,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Pacific_Ocean
radioactive contamination,0.17615176151761516,0,65,0.925086,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Radioactive_contamination
nuclear energy,0.17344173441734417,1,60,0.7831,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Nuclear_power
Fukushima Daiichi nuclear power plant,0.16260162601626016,0,60,1.60426,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Fukushima_Daiichi_Nuclear_Power_Plant
cancer,0.14905149051490515,2,47,0.7348,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Cancer
