Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
George Zimmerman,1.0,5,222,1.05492,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/George_Zimmerman
Trayvon Martin,0.7231404958677686,3,163,0.888906,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Trayvon_Martin
Florida,0.5495867768595041,1,129,0.772,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Florida
self defense,0.39669421487603307,1,92,0.7471,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Self-defense
jury,0.3925619834710744,1,91,0.7438,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Jury
white people,0.3925619834710744,0,95,0.7678,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/White_people
second-degree murder,0.384297520661157,1,89,1.15679,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Murder
civil rights,0.3677685950413223,1,85,0.7989,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Civil_and_political_rights
acquitted,0.34710743801652894,3,72,0.7309,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Acquittal
Black people,0.3347107438016529,1,77,0.7646,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Black_people
Stand Your Ground law,0.30578512396694213,0,74,0.8934,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Stand-your-ground_law
police officer,0.2809917355371901,0,68,0.7377,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Police
African-American,0.2768595041322314,0,67,0.8856,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/African_American
race baiters,0.2727272727272727,0,66,0.8863,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Racism
protests,0.23140495867768596,1,52,0.7091,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Protest
prosecution,0.2190082644628099,0,53,0.739,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Prosecutor
evidence,0.2190082644628099,0,53,0.7401,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Evidence
criminal attorney,0.2066115702479339,1,46,0.6918,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Lawyer
fatal,0.19834710743801653,1,44,0.7131,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Death
demonstrations,0.19834710743801653,0,48,0.7449,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Demonstration_(protest)
racial profiling,0.17355371900826447,0,42,0.8539,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Racial_profiling
crime,0.16942148760330578,1,37,0.7093,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Crime
United States of America.,0.1652892561983471,5,20,1.25735,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/United_States
Los Angeles,0.1652892561983471,1,36,0.765,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Los_Angeles
will,0.1652892561983471,0,40,0.7372,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Will_and_testament
Sanford Fla,0.1652892561983471,0,40,0.8904,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Sanford,_Florida
justice,0.16115702479338842,0,39,0.7267,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Justice
trial,0.15702479338842976,0,38,0.7286,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Trial
charges,0.1487603305785124,0,36,0.7392,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Indictment
U.S. Justice Department,0.14049586776859505,1,30,0.8272,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/United_States_Department_of_Justice
Hoodie,0.14049586776859505,0,34,0.7819,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Hoodie
Alexander,0.13636363636363635,0,33,0.6569,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Alexander_the_Great
New York City,0.128099173553719,1,27,0.8334,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/New_York_City
emotional,0.11983471074380166,0,29,0.7179,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Emotion
Miami,0.11983471074380166,0,29,0.7932,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Miami
laws,0.11570247933884298,0,28,0.7046,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Law
Seminole County,0.1115702479338843,0,27,0.8637,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Seminole_County,_Florida
president Barack Obama,0.10743801652892562,1,22,1.02774,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Barack_Obama
state,0.10743801652892562,0,26,0.707,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/State_(polity)
Orlando,0.10743801652892562,0,26,0.7947,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Orlando,_Florida
CASE,0.10330578512396695,1,21,0.6655,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Legal_case
person,0.10330578512396695,0,25,0.7276,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Person
NPR,0.10330578512396695,0,25,1.1222,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/NPR
prison,0.09917355371900827,1,20,0.7275,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Prison
social media,0.09917355371900827,1,20,0.7224,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Social_media
First Baptist Church,0.09917355371900827,1,20,0.8017,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Baptists
civil case,0.09917355371900827,1,20,0.7332,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Lawsuit
verdict,0.09917355371900827,0,24,0.6846,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Verdict
National Association for the Advancement of Coloured People,0.09917355371900827,0,24,0.9322,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/National_Association_for_the_Advancement_of_Colored_People
arrest,0.09917355371900827,0,24,0.7165,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Arrest
