Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Range Rover,0.05806451612903226,1,14,0.8603,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Range_Rover
Duke,0.05806451612903226,0,18,0.7399,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Prince_William,_Duke_of_Cambridge
Irish Republican Army,0.05806451612903226,0,18,0.8471,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Provisional_Irish_Republican_Army
bookmaker,0.05806451612903226,0,18,0.8318,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Bookmaker
the Daily Telegraph,0.05806451612903226,0,18,0.8701,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/The_Daily_Telegraph
monarch,0.054838709677419356,0,17,0.7207,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Monarch
Scotland,0.05161290322580645,0,16,0.7996,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Scotland
Anglesey,0.05161290322580645,0,16,0.8827,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Anglesey
monarch,0.05161290322580645,0,16,0.7442,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Monarch
heritage,0.05161290322580645,0,16,0.6821,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Tradition
World War II,0.04838709677419355,1,11,0.8605,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/World_War_II
