Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Twitter,108.0,0,108,0.8409,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/Twitter
Egyptian Armed Forces,90.0,0,90,0.9489,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Egyptian_Armed_Forces
power,66.0,2,64,0.7205,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Power_(social_and_political)
police,17.5,0,70,0.7207,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Police
coup d'etat,16.555555555555557,0,149,0.8122,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Coup_d'%C3%A9tat
democratic,16.333333333333332,0,147,0.7789,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Democracy
Abdel-Fattah El-Sisi,13.0,0,52,0.8952,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Abdel_Fattah_el-Sisi
liberal,12.5,0,50,0.7995,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Liberalism
Islamist movement,9.8,0,245,1.29841,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Islamism
tear gas,9.25,0,37,1.08834,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Tear_gas
protester,7.04,1,175,0.742,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Protest
Constitution,4.4,0,110,0.7564,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Constitution
Middle East,4.333333333333333,1,38,0.7872,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Middle_East
Military coup,3.75,0,60,0.7698,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/2013_Egyptian_coup_d'%C3%A9tat
arrests,3.25,0,52,0.7377,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Arrest
Hosni Mubarak,2.92,0,73,1.67025,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Hosni_Mubarak
Tahrir Square,2.8333333333333335,2,100,1.54267,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Tahrir_Square
head of state,2.8125,0,45,0.8365,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Head_of_state
Adly Mansour,2.6,0,65,0.9334,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Adly_Mansour
violence,2.44,1,60,0.7218,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Violence
Egypt,2.37890625,4,605,0.8781,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Egypt
Mohamed Morsi,2.326869806094183,6,834,1.742,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Mohamed_Morsi
Republican Guard,2.32,0,58,0.8575,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Army_of_the_Guardians_of_the_Islamic_Revolution
Egyptian President,2.3055555555555554,3,329,0.7857,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/President_of_Egypt
Muslim Brotherhood,1.8888888888888888,0,272,2.13691,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Muslim_Brotherhood
Jeremy Bowen,1.64,1,40,0.9088,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Jeremy_Bowen
will,1.6,0,40,0.6706,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Will_and_testament
Mohammed Badie,1.5918367346938775,0,78,0.9279,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Mohammed_Badie
demonstration,1.5537190082644627,1,187,0.7618,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Demonstration_(protest)
