Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Florida,0.8881118881118881,1,123,0.772,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Florida
white people,0.6433566433566433,0,92,0.7678,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/White_people
African-American,0.35664335664335667,1,47,0.8789,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/African_American
Sanford Fla,0.27972027972027974,0,40,0.8904,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Sanford,_Florida
Atlanta,0.2097902097902098,0,30,0.8049,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Atlanta
United States of America.,0.20279720279720279,5,9,1.25735,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/United_States
Los Angeles,0.1958041958041958,1,24,0.765,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Los_Angeles
New York City,0.1958041958041958,1,24,0.8334,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/New_York_City
Miami,0.1958041958041958,0,28,0.7932,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Miami
U.S. Justice Department,0.17482517482517482,1,21,0.8272,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/United_States_Department_of_Justice
Alexander,0.17482517482517482,0,25,0.6569,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Alexander_the_Great
African-American,0.16783216783216784,0,24,0.8856,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/African_American
NPR,0.16783216783216784,0,24,1.1222,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/NPR
Seminole County,0.16083916083916083,0,23,0.8637,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Seminole_County,_Florida
George Zimmerman,0.14685314685314685,5,1,0.8702,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/George_Zimmerman
shooting of Trayvon Martin,0.14685314685314685,3,9,1.17592,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Shooting_of_Trayvon_Martin
president Barack Obama,0.13286713286713286,1,15,1.02774,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Barack_Obama
First Baptist Church,0.13286713286713286,1,15,0.8017,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Baptists
San Francisco,0.11888111888111888,1,13,0.7875,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/San_Francisco
Oakland California,0.1048951048951049,0,15,0.8536,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Oakland,_California
Orlando,0.1048951048951049,0,15,0.7947,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Orlando,_Florida
