Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Mohamed Morsi,1.0,6,830,1.742,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Mohamed_Morsi
Egypt,0.5690866510538641,4,470,0.8781,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Egypt
Cairo,0.373536299765808,3,307,0.8581,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Cairo
Muslim Brotherhood,0.2775175644028103,0,237,2.13691,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Muslim_Brotherhood
Egyptians,0.148711943793911,3,115,0.7597,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Egyptians
Tahrir Square,0.1252927400468384,2,99,1.54267,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Tahrir_Square
Hosni Mubarak,0.08196721311475409,0,70,1.67025,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Hosni_Mubarak
Mohammed Badie,0.08196721311475409,0,70,0.9279,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Mohammed_Badie
BBC,0.059718969555035126,0,51,0.8009,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/BBC
Sinai Peninsula,0.05035128805620609,0,43,1.46139,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Sinai_Peninsula
Alexandria,0.040983606557377046,0,35,0.8253,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Alexandria
el-Arish,0.040983606557377046,0,35,0.864,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Arish
Israel,0.040983606557377046,0,35,0.8463,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Israel
presidential palace,0.03981264637002342,0,34,0.7815,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Heliopolis_Palace
Madinat Nasr,0.03278688524590164,2,20,0.8961,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Nasr_City
Arab League,0.03278688524590164,0,28,0.9088,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Arab_League
African Union,0.02810304449648712,0,24,0.9289,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/African_Union
United States,0.026932084309133488,1,19,0.7606,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_States
Mohamed ElBaradei,0.026932084309133488,0,23,0.9228,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Mohamed_ElBaradei
US State Department,0.026932084309133488,0,23,0.8209,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/United_States_Department_of_State
Barack?Obama,0.02459016393442623,0,21,0.9093,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Barack_Obama
Rafah,0.02224824355971897,0,19,1.51424,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Rafah
Al Jazeera,0.02224824355971897,0,19,0.982402,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Al_Jazeera
Gaza Strip,0.02107728337236534,0,18,2.15909,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Gaza_Strip
Hamas,0.02107728337236534,0,18,1.08959,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Hamas
Palestinian,0.02107728337236534,0,18,0.832,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Palestinian_people
North Africa,0.01873536299765808,0,16,0.8107,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/North_Africa
Adli,0.01756440281030445,0,15,0.8014,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Habib_el-Adly
Arab world,0.01756440281030445,0,15,0.822,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Arab_world
Syria,0.01756440281030445,0,15,0.8894,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Syria
Saad,0.01639344262295082,0,14,0.7195,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Saad_Zaghloul
Mohamed Kamel Amr,0.01639344262295082,0,14,0.9133,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Mohamed_Kamel_Amr
Freedom and Justice Party,0.01639344262295082,0,14,1.00518,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Freedom_and_Justice_Party_(Egypt)
Libya,0.01639344262295082,0,14,0.8873,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Libya
Yemen,0.01522248243559719,0,13,0.8866,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Yemen
Zine al-Abidine Ben Ali,0.01405152224824356,0,12,0.8757,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Zine_El_Abidine_Ben_Ali
Mediterranean,0.01288056206088993,0,11,0.7445,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Mediterranean_Sea
United Nations,0.01288056206088993,0,11,0.8312,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/United_Nations
Bashar al-Assad,0.01288056206088993,0,11,1.29065,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Bashar_al-Assad
William Hague,0.01288056206088993,0,11,0.926667,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/William_Hague
NPR,0.01288056206088993,0,11,0.8429,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/NPR
democrat,0.0117096018735363,1,6,0.7503,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/Democratic_Party_(United_States)
Ali Abdullah Saleh,0.0117096018735363,0,10,0.898,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Ali_Abdullah_Saleh
CNN,0.0117096018735363,0,10,0.8608,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/CNN
clash,0.0117096018735363,0,10,0.6757,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/The_Clash
Ismailia,0.0117096018735363,0,10,0.8887,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Isma%C3%AFlia
Ban Ki-moon,0.01053864168618267,0,9,1.40733,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Ban_Ki-moon
Asiut,0.01053864168618267,0,9,0.8731,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Asyut
Nile Delta,0.01053864168618267,0,9,1.01906,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Nile_Delta
Tunisia,0.01053864168618267,0,9,0.8781,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Tunisia
